Date,Open,High,Low,Close,Adj Close,Volume
1999-07-07,69.562500,70.000000,68.000000,68.000000,56.514339,648800
1999-07-08,68.000000,68.875000,67.187500,67.250000,55.891029,424400
1999-07-09,67.437500,68.187500,67.250000,67.250000,55.891029,312700
1999-07-12,68.000000,68.937500,67.875000,68.375000,56.826015,547700
1999-07-13,68.250000,68.687500,67.625000,67.875000,56.410461,969600
1999-07-14,67.375000,67.750000,67.312500,67.625000,56.202671,888200
1999-07-15,68.000000,68.000000,67.500000,67.937500,56.462414,864700
1999-07-16,67.750000,68.750000,67.750000,68.062500,56.566296,476700
1999-07-19,68.250000,70.750000,68.250000,69.437500,57.709057,646100
1999-07-20,69.125000,70.437500,67.875000,68.125000,56.618240,886100
1999-07-21,68.000000,68.062500,67.125000,67.875000,56.410461,626100
1999-07-22,68.125000,68.250000,66.500000,66.500000,55.267704,579500
1999-07-23,66.375000,66.375000,64.000000,64.062500,53.241936,767200
1999-07-26,64.250000,64.750000,63.187500,63.250000,52.566643,749500
1999-07-27,64.250000,65.750000,63.312500,65.500000,54.436604,592200
1999-07-28,65.250000,66.375000,64.000000,66.062500,54.904102,584800
1999-07-29,65.500000,65.500000,64.500000,65.000000,54.021065,646000
1999-07-30,65.000000,65.000000,63.625000,64.312500,53.449688,629600
1999-08-02,64.250000,64.562500,62.375000,62.812500,52.203056,566400
1999-08-03,62.812500,62.812500,60.750000,60.812500,50.540874,837700
1999-08-04,60.562500,61.500000,60.000000,60.000000,49.865604,1281600
1999-08-05,59.812500,60.000000,57.812500,59.250000,49.242275,1539900
1999-08-06,58.937500,58.937500,56.000000,56.250000,46.749001,1308500
1999-08-09,56.500000,57.500000,55.812500,55.812500,46.385391,1347500
1999-08-10,56.250000,57.187500,55.187500,57.000000,47.474392,1817400
1999-08-11,57.875000,61.562500,57.437500,61.500000,51.222378,1369200
1999-08-12,61.437500,62.187500,60.562500,60.687500,50.545662,832800
1999-08-13,62.437500,63.250000,62.062500,63.125000,52.575825,557400
1999-08-16,63.000000,63.000000,60.875000,62.875000,52.367573,762600
1999-08-17,63.250000,64.500000,62.625000,63.000000,52.471703,936900
1999-08-18,63.000000,63.000000,61.062500,62.312500,51.899082,819300
1999-08-19,61.625000,62.500000,60.812500,61.562500,51.274422,624600
1999-08-20,61.812500,62.937500,61.625000,62.312500,51.899082,439600
1999-08-23,62.812500,63.812500,62.625000,63.625000,52.992233,837200
1999-08-24,63.562500,65.000000,62.812500,63.437500,52.836082,894200
1999-08-25,63.125000,64.312500,62.312500,64.000000,53.304581,449900
1999-08-26,64.000000,64.875000,62.750000,62.750000,52.263496,378400
1999-08-27,63.000000,63.000000,61.500000,61.562500,51.274422,265300
1999-08-30,61.750000,61.750000,59.312500,59.312500,49.400444,438100
1999-08-31,59.500000,60.500000,58.687500,59.812500,49.816875,496600
1999-09-01,60.562500,60.687500,59.812500,60.312500,50.233318,560100
1999-09-02,59.500000,60.437500,58.875000,59.250000,49.348392,727600
1999-09-03,60.750000,63.125000,60.750000,63.125000,52.575825,754900
1999-09-07,63.000000,64.437500,62.437500,62.500000,52.055248,813600
1999-09-08,62.437500,63.625000,62.125000,62.562500,52.107311,732100
1999-09-09,62.500000,62.562500,61.000000,61.750000,51.430599,448800
1999-09-10,62.375000,63.093700,61.625000,63.093700,52.549736,636300
1999-09-13,62.187500,62.812500,62.000000,62.125000,51.742912,250700
1999-09-14,61.375000,61.375000,58.750000,59.375000,49.452492,1160600
1999-09-15,60.125000,60.125000,58.062500,58.312500,48.567562,970200
1999-09-16,58.562500,59.125000,57.437500,57.687500,48.047016,753200
1999-09-17,58.625000,60.062500,58.500000,60.062500,50.025101,1116700
1999-09-20,60.062500,60.750000,59.500000,60.750000,50.597710,721800
1999-09-21,60.562500,61.750000,58.375000,59.125000,49.244267,2369100
1999-09-22,59.937500,62.000000,59.062500,61.312500,51.066200,1534700
1999-09-23,61.750000,62.250000,60.750000,60.812500,50.649761,889800
1999-09-24,61.062500,62.187500,60.875000,61.937500,51.586761,831400
1999-09-27,62.000000,62.625000,61.250000,61.562500,51.274422,624700
1999-09-28,61.312500,62.250000,61.062500,62.250000,51.847031,819900
1999-09-29,62.375000,62.750000,61.125000,61.437500,51.170319,800900
1999-09-30,61.937500,62.500000,61.000000,61.000000,50.805935,1113400
1999-10-01,61.000000,61.250000,58.312500,59.187500,49.296333,793300
1999-10-04,59.500000,61.687500,59.500000,61.687500,51.378525,739400
1999-10-05,62.125000,63.250000,61.375000,62.250000,51.847031,1040500
1999-10-06,62.125000,64.000000,61.812500,64.000000,53.304581,944200
1999-10-07,64.000000,64.125000,63.187500,63.187500,52.627872,366300
1999-10-08,62.500000,63.937500,61.875000,63.937500,53.252537,488800
1999-10-11,63.750000,63.937500,63.500000,63.687500,53.044292,229300
1999-10-12,63.687500,63.750000,62.750000,62.937500,52.419647,644200
1999-10-13,62.375000,62.625000,60.687500,61.000000,50.805935,393000
1999-10-14,60.500000,62.562500,58.875000,62.000000,51.638832,1016000
1999-10-15,60.500000,60.625000,58.250000,59.750000,49.764832,1088000
1999-10-18,60.250000,60.250000,57.937500,59.250000,49.348392,732700
1999-10-19,59.500000,61.000000,59.500000,60.375000,50.285370,1082700
1999-10-20,60.500000,62.375000,60.500000,61.750000,51.430599,499800
1999-10-21,61.250000,61.812500,61.125000,61.812500,51.582890,281900
1999-10-22,62.750000,65.750000,62.687500,65.500000,54.660137,1644700
1999-10-25,64.937500,65.000000,63.250000,64.000000,53.408371,665000
1999-10-26,63.500000,64.562500,61.812500,61.812500,51.582890,650200
1999-10-27,62.062500,64.750000,62.000000,64.375000,53.721310,1412500
1999-10-28,64.500000,72.500000,64.500000,72.000000,60.084404,3983400
1999-10-29,72.062500,73.750000,70.187500,71.000000,59.249893,2490500
1999-11-01,70.500000,71.000000,69.312500,69.375000,57.893864,949300
1999-11-02,69.187500,71.750000,69.125000,69.750000,58.206757,543000
1999-11-03,69.812500,69.875000,68.312500,68.750000,57.372288,924000
1999-11-04,69.687500,70.750000,69.437500,70.125000,58.519726,570400
1999-11-05,72.000000,74.312500,71.250000,73.687500,61.492649,1304900
1999-11-08,73.500000,73.500000,72.500000,73.000000,60.918922,651600
1999-11-09,73.500000,73.562500,71.750000,71.875000,59.980118,695600
1999-11-10,71.000000,72.750000,70.625000,71.937500,60.032249,678700
1999-11-11,72.000000,73.500000,71.562500,73.312500,61.179737,574300
1999-11-12,73.937500,79.812500,73.750000,79.750000,66.551804,2227700
1999-11-15,78.750000,79.937500,77.250000,78.000000,65.091438,997100
1999-11-16,78.375000,83.000000,78.375000,82.812500,69.107498,1505100
1999-11-17,81.125000,81.375000,78.562500,79.562500,66.395355,1245400
1999-11-18,79.812500,81.125000,79.250000,80.187500,66.916931,1111500
1999-11-19,80.000000,80.875000,79.625000,79.937500,66.708305,329600
1999-11-22,79.500000,80.250000,78.500000,79.687500,66.499702,329900
1999-11-23,79.937500,80.625000,77.500000,77.750000,64.882858,656300
1999-11-24,77.500000,77.750000,76.750000,77.125000,64.361259,515700
1999-11-26,77.187500,77.750000,76.625000,77.312500,64.517731,107600
1999-11-29,77.250000,77.250000,74.375000,74.500000,62.170689,517900
1999-11-30,74.750000,77.125000,74.500000,75.125000,62.692265,925000
1999-12-01,74.750000,76.187500,74.750000,76.187500,63.578922,500000
1999-12-02,76.250000,77.625000,76.250000,77.500000,64.674194,453600
1999-12-03,78.500000,80.687500,78.375000,79.062500,65.978149,669500
1999-12-06,79.187500,79.312500,76.562500,77.000000,64.256950,295100
1999-12-07,77.250000,80.937500,77.250000,80.937500,67.542824,883100
1999-12-08,81.812500,81.812500,80.000000,80.000000,66.760460,732200
1999-12-09,80.750000,82.250000,79.750000,80.000000,66.760460,1205700
1999-12-10,80.000000,82.437500,79.562500,82.000000,68.429443,1386300
1999-12-13,81.500000,82.937500,81.062500,82.062500,68.481674,938500
1999-12-14,81.437500,81.437500,77.812500,78.750000,65.717339,1105800
1999-12-15,77.750000,79.500000,77.750000,79.437500,66.291039,1073800
1999-12-16,79.187500,79.500000,77.750000,78.562500,65.560852,307900
1999-12-17,78.625000,80.562500,78.437500,80.187500,66.916931,542100
1999-12-20,82.000000,83.625000,80.750000,81.875000,68.325150,1302600
1999-12-21,80.625000,83.000000,79.500000,80.937500,67.542824,1189900
1999-12-22,81.000000,81.375000,79.125000,79.687500,66.499702,526800
1999-12-23,81.000000,82.437500,80.687500,81.000000,67.594986,532000
1999-12-27,80.500000,82.875000,80.500000,82.062500,68.481674,389200
1999-12-28,82.062500,85.687500,82.062500,85.000000,70.932976,821800
1999-12-29,85.500000,88.187500,85.375000,88.000000,73.436493,794800
1999-12-30,90.000000,92.875000,89.562500,92.187500,76.930977,969200
1999-12-31,91.937500,94.812500,91.500000,94.187500,78.600021,383500
2000-01-03,94.187500,94.375000,87.750000,88.312500,73.697304,1822600
2000-01-04,87.000000,87.500000,82.250000,82.750000,69.055344,1647700
2000-01-05,80.875000,81.875000,78.375000,78.875000,65.821632,1516600
2000-01-06,78.625000,84.500000,78.625000,82.250000,68.638115,1845100
2000-01-07,83.062500,83.187500,79.875000,82.562500,68.898918,1127400
2000-01-10,81.750000,84.875000,81.750000,84.375000,70.411423,803100
2000-01-11,85.000000,86.250000,84.562500,84.812500,70.776527,808600
2000-01-12,84.125000,86.000000,83.375000,84.375000,70.411423,916100
2000-01-13,85.125000,85.125000,82.875000,84.500000,70.515747,711000
2000-01-14,85.500000,86.937500,85.312500,85.625000,71.454582,607000
2000-01-18,85.000000,89.125000,84.750000,86.875000,72.497688,1095700
2000-01-19,86.875000,89.375000,86.750000,87.562500,73.071411,636900
2000-01-20,87.000000,87.937500,84.875000,85.937500,71.813766,621800
2000-01-21,86.187500,86.187500,84.562500,85.687500,71.604858,542500
2000-01-24,87.500000,87.500000,81.500000,81.750000,68.314453,712900
2000-01-25,83.000000,84.187500,82.375000,83.875000,70.090225,749300
2000-01-26,84.125000,88.500000,84.125000,88.250000,73.746178,1086600
2000-01-27,88.250000,89.937500,87.625000,89.000000,74.372925,702000
2000-01-28,87.500000,88.000000,86.125000,87.000000,72.701637,776800
2000-01-31,87.000000,91.687500,86.500000,91.625000,76.566513,801800
2000-02-01,92.875000,93.000000,90.500000,91.250000,76.253143,813100
2000-02-02,90.750000,91.625000,88.625000,91.125000,76.148712,964700
2000-02-03,90.000000,91.125000,84.812500,85.375000,71.343712,2213300
2000-02-04,87.250000,87.250000,83.562500,84.687500,70.769226,1451700
2000-02-07,84.437500,86.500000,83.500000,85.750000,71.657089,929800
2000-02-08,85.750000,89.625000,85.750000,89.437500,74.738518,1024800
2000-02-09,89.437500,89.437500,86.562500,86.750000,72.492714,397100
2000-02-10,86.750000,87.312500,85.500000,86.625000,72.388290,503200
2000-02-11,86.437500,88.750000,85.000000,85.125000,71.134789,856900
2000-02-14,85.125000,86.875000,84.625000,86.500000,72.283813,627800
2000-02-15,86.250000,86.625000,85.125000,86.500000,72.283813,542400
2000-02-16,86.750000,87.312500,82.875000,82.937500,69.306816,720300
2000-02-17,84.750000,84.750000,81.125000,82.125000,68.627785,895500
2000-02-18,84.500000,84.500000,80.750000,80.812500,67.531036,925500
2000-02-22,81.250000,82.375000,80.687500,81.562500,68.157776,720100
2000-02-23,81.312500,87.000000,81.062500,85.750000,71.657089,702900
2000-02-24,85.812500,89.937500,85.500000,89.625000,74.895218,1199800
2000-02-25,89.437500,94.000000,88.250000,89.250000,74.581871,1333000
2000-02-28,89.250000,89.250000,87.000000,88.000000,73.537285,518000
2000-02-29,88.750000,92.500000,88.000000,92.500000,77.297684,1381200
2000-03-01,93.250000,96.750000,93.187500,94.750000,79.177917,1488900
2000-03-02,95.250000,97.875000,94.125000,96.250000,80.431435,1819200
2000-03-03,97.000000,102.500000,96.750000,102.500000,85.654236,2295900
2000-03-06,102.750000,105.250000,102.375000,103.687500,86.646545,1421000
2000-03-07,103.937500,105.750000,102.437500,104.875000,87.638908,1041300
2000-03-08,105.000000,105.375000,99.687500,101.750000,85.027504,1041100
2000-03-09,101.750000,108.187500,101.250000,107.187500,89.571350,535500
2000-03-10,109.750000,119.000000,108.500000,112.250000,93.801834,2034400
2000-03-13,107.500000,115.500000,106.500000,110.375000,92.234947,1454200
2000-03-14,111.500000,112.875000,103.500000,104.750000,87.534439,653100
2000-03-15,102.500000,105.500000,101.375000,103.562500,86.542091,700300
2000-03-16,103.875000,105.000000,99.250000,103.312500,86.333160,2024800
2000-03-17,104.125000,117.375000,103.250000,116.500000,97.353355,2099400
2000-03-20,117.625000,123.000000,112.562500,113.437500,94.794182,2254000
2000-03-21,111.000000,119.812500,106.500000,118.250000,98.815758,2692800
2000-03-22,114.875000,117.937500,114.812500,117.156197,97.901680,1258900
2000-03-23,116.500000,119.000000,115.125000,119.000000,99.442474,1656900
2000-03-24,119.000000,128.000000,117.687500,121.312500,101.374924,1934400
2000-03-27,118.250000,119.375000,111.750000,112.000000,93.592873,1315000
2000-03-28,109.500000,115.500000,108.500000,113.250000,94.637474,1649400
2000-03-29,114.000000,116.125000,110.750000,114.187500,95.420868,754300
2000-03-30,112.625000,115.000000,105.125000,106.875000,89.310226,1241200
2000-03-31,108.000000,111.875000,103.312500,105.250000,87.952293,1693300
2000-04-03,108.750000,110.812500,105.500000,105.500000,88.161163,1789500
2000-04-04,106.000000,106.250000,91.125000,98.250000,82.102715,3739600
2000-04-05,97.500000,99.625000,93.500000,97.437500,81.423744,3238700
2000-04-06,101.000000,106.000000,100.000000,106.000000,88.579041,1675700
2000-04-07,106.250000,107.250000,101.187500,102.500000,85.654236,1373500
2000-04-10,104.000000,109.125000,103.562500,107.062500,89.466873,1749900
2000-04-11,107.125000,108.312500,104.312500,104.812500,87.586678,1147200
2000-04-12,106.500000,107.250000,96.500000,96.562500,80.692535,2598500
2000-04-13,96.750000,98.125000,92.312500,95.250000,79.595749,3377700
2000-04-14,92.750000,92.750000,79.437500,82.750000,69.150124,4855800
2000-04-17,81.750000,87.750000,81.000000,87.500000,73.119484,3489600
2000-04-18,87.500000,94.937500,86.875000,93.750000,78.342300,2191500
2000-04-19,93.437500,93.500000,89.625000,92.062500,77.030716,1390200
2000-04-20,91.812500,91.812500,88.000000,88.812500,74.311363,1061100
2000-04-24,88.812500,91.500000,84.625000,86.875000,72.690239,1764300
2000-04-25,88.625000,97.875000,87.500000,97.062500,81.214355,1341500
2000-04-26,97.562500,99.125000,94.000000,94.500000,79.070229,1626100
2000-04-27,91.500000,96.250000,90.375000,95.187500,79.645485,1772400
2000-04-28,96.250000,97.500000,90.875000,93.250000,78.024330,1145600
2000-05-01,93.250000,101.625000,93.250000,97.000000,81.162041,2319300
2000-05-02,95.000000,97.625000,92.500000,93.000000,77.815147,1666500
2000-05-03,92.250000,95.750000,89.687500,91.125000,76.246277,1931000
2000-05-04,91.375000,92.000000,88.125000,90.187500,75.461861,920700
2000-05-05,89.375000,92.187500,87.437500,89.875000,75.200394,1378100
2000-05-08,86.000000,87.875000,85.750000,87.312500,73.056290,2817000
2000-05-09,86.000000,87.000000,84.750000,85.625000,71.644333,1739100
2000-05-10,83.000000,83.687500,80.562500,81.437500,68.140541,2340600
2000-05-11,81.500000,83.250000,80.437500,80.875000,67.669907,2276000
2000-05-12,80.250000,84.875000,80.250000,83.781197,70.101601,1911200
2000-05-15,83.812500,88.000000,83.812500,87.062500,72.847107,1668900
2000-05-16,88.000000,89.250000,84.000000,85.500000,71.539726,2538400
2000-05-17,85.125000,86.000000,83.000000,84.687500,70.859879,1231000
2000-05-18,83.875000,87.500000,83.875000,85.250000,71.330528,1493000
2000-05-19,84.250000,85.000000,82.125000,84.562500,70.755318,1537500
2000-05-22,83.500000,83.875000,80.625000,82.000000,68.611198,1345600
2000-05-23,81.875000,85.500000,81.500000,82.812500,69.291023,1203900
2000-05-24,82.625000,83.625000,79.500000,80.000000,66.937759,1530200
2000-05-25,80.500000,83.375000,71.937500,73.000000,61.080708,4030100
2000-05-26,73.125000,73.375000,69.375000,69.812500,58.413643,2378100
2000-05-30,71.500000,73.437500,70.625000,72.000000,60.243988,2205300
2000-05-31,72.000000,74.875000,71.125000,73.562500,61.551361,1363800
2000-06-01,74.562500,77.687500,73.625000,76.375000,63.904629,1684900
2000-06-02,84.500000,87.250000,83.500000,86.875000,72.690239,3567900
2000-06-05,86.875000,87.875000,84.500000,84.500000,70.703011,1576600
2000-06-06,84.000000,85.125000,81.750000,83.125000,69.552513,1033200
2000-06-07,82.875000,88.000000,82.375000,86.687500,72.533302,1319900
2000-06-08,86.875000,87.625000,85.062500,85.062500,71.173683,1255000
2000-06-09,85.125000,86.562500,83.250000,83.250000,69.657112,1006800
2000-06-12,83.312500,84.312500,81.750000,83.312500,69.709404,732800
2000-06-13,83.500000,85.750000,82.625000,85.125000,71.225952,773200
2000-06-14,85.187500,90.375000,84.812500,89.937500,75.252686,1953600
2000-06-15,89.937500,90.812500,87.000000,90.250000,75.514153,2120900
2000-06-16,90.250000,91.437500,87.625000,89.937500,75.252686,1792300
2000-06-19,90.187500,93.000000,89.500000,91.625000,76.664658,2092900
2000-06-20,91.500000,93.437500,87.375000,89.000000,74.468231,2362600
2000-06-21,88.000000,88.375000,84.250000,86.625000,72.481056,2875200
2000-06-22,86.625000,86.625000,82.000000,84.250000,70.493828,1480100
2000-06-23,85.250000,87.000000,84.000000,86.000000,71.958092,1616700
2000-06-26,86.750000,88.000000,85.750000,87.750000,73.422356,1175700
2000-06-27,87.750000,89.375000,87.625000,88.312500,73.892975,1175700
2000-06-28,88.000000,90.937500,88.000000,89.875000,75.200394,1180400
2000-06-29,90.125000,93.125000,88.312500,92.625000,77.501373,1385400
2000-06-30,93.000000,95.937500,92.562500,94.781197,79.305527,2540600
2000-07-03,94.375000,94.937500,93.437500,94.937500,79.436287,453100
2000-07-05,94.375000,97.000000,93.875000,95.937500,80.273041,1077000
2000-07-06,90.000000,94.000000,88.375000,93.187500,77.972015,3343100
2000-07-07,93.187500,95.250000,90.937500,94.937500,79.436287,1265600
2000-07-10,94.875000,98.875000,93.812500,97.687500,81.737297,1498700
2000-07-11,97.562500,99.187500,97.062500,98.500000,82.417107,1249100
2000-07-12,100.125000,104.250000,100.125000,101.937500,85.293358,2751000
2000-07-13,100.500000,104.250000,99.500000,104.250000,87.228256,2207300
2000-07-14,104.250000,105.250000,102.875000,104.187500,87.175980,1143000
2000-07-17,104.062500,104.125000,100.000000,100.000000,83.672188,1225000
2000-07-18,102.000000,104.250000,101.125000,103.875000,86.914505,2449700
2000-07-19,103.187500,103.562500,100.312500,100.750000,84.299744,874200
2000-07-20,101.000000,104.937500,101.000000,103.687500,86.861076,1027700
2000-07-21,103.625000,105.687500,102.812500,104.250000,87.332275,1155300
2000-07-24,104.750000,106.937500,102.750000,105.375000,88.274734,1457700
2000-07-25,105.750000,106.750000,103.687500,106.000000,88.798340,1092500
2000-07-26,105.625000,105.937500,102.750000,105.937500,88.745941,1247400
2000-07-27,105.750000,106.375000,99.875000,100.000000,83.771965,1299100
2000-07-28,100.125000,101.062500,95.937500,98.500000,82.515388,1370800
2000-07-31,96.000000,98.937500,94.500000,98.687500,82.672485,1734100
2000-08-01,99.000000,102.250000,97.000000,100.625000,84.295540,1990600
2000-08-02,99.250000,102.937500,99.250000,102.125000,85.552139,13171500
2000-08-03,101.625000,105.625000,100.500000,105.625000,88.484146,2700200
2000-08-04,109.000000,112.937500,108.000000,111.250000,93.196320,3709300
2000-08-07,111.500000,115.000000,109.750000,114.062500,95.552429,2457700
2000-08-08,114.062500,115.312500,112.812500,113.000000,94.662346,1984600
2000-08-09,113.000000,116.750000,111.875000,114.937500,96.285385,1488800
2000-08-10,115.375000,116.750000,111.375000,112.000000,93.824631,1188900
2000-08-11,111.750000,119.875000,111.750000,119.875000,100.421646,1489600
2000-08-14,118.000000,121.750000,116.625000,120.750000,101.154655,2121700
2000-08-15,120.812500,120.812500,117.750000,118.187500,99.007996,1548900
2000-08-16,117.000000,118.375000,111.625000,113.000000,94.662346,2521000
2000-08-17,113.062500,118.875000,113.062500,118.625000,99.374489,1780400
2000-08-18,118.875000,119.000000,116.000000,117.000000,98.013245,853900
2000-08-21,116.937500,118.750000,116.250000,117.812500,98.693855,1082000
2000-08-22,117.937500,121.500000,117.750000,119.875000,100.421646,2178800
2000-08-23,119.750000,119.750000,118.062500,119.000000,99.688644,1650600
2000-08-24,119.062500,120.875000,117.937500,118.250000,99.060371,1049600
2000-08-25,118.500000,120.187500,117.125000,119.375000,100.002808,984200
2000-08-28,118.250000,124.500000,118.250000,122.437500,102.568344,1422700
2000-08-29,121.500000,127.437500,121.375000,127.437500,106.756920,2495500
2000-08-30,125.500000,126.500000,123.125000,123.687500,103.615440,2136000
2000-08-31,124.500000,129.500000,123.875000,129.500000,108.484711,1394100
2000-09-01,128.000000,129.812500,127.125000,129.625000,108.589447,993800
2000-09-05,128.687500,130.062500,127.187500,128.812500,107.908768,1184400
2000-09-06,128.687500,132.875000,127.500000,128.125000,107.332878,2104200
2000-09-07,127.875000,129.500000,125.937500,128.687500,107.804070,1046800
2000-09-08,127.500000,129.187500,124.000000,124.250000,104.086678,1358800
2000-09-11,127.000000,132.437500,126.312500,132.000000,110.579025,2718400
2000-09-12,132.312500,133.625000,129.687500,131.312500,110.003082,1905100
2000-09-13,129.250000,130.750000,127.375000,128.500000,107.647003,1437400
2000-09-14,129.375000,131.750000,128.687500,129.000000,108.065880,1278100
2000-09-15,128.000000,128.125000,124.312500,124.875000,104.610260,1441100
2000-09-18,124.000000,124.125000,117.750000,118.562500,99.322144,2410400
2000-09-19,118.562500,121.437500,115.312500,119.937500,100.474030,3284700
2000-09-20,121.500000,122.937500,114.937500,118.000000,98.850899,2067500
2000-09-21,114.000000,114.312500,111.250000,113.250000,94.871788,2324000
2000-09-22,110.000000,115.500000,109.500000,114.875000,96.233070,2382900
2000-09-25,116.125000,118.687500,116.062500,116.500000,97.594376,1337900
2000-09-26,115.125000,115.625000,109.500000,110.875000,92.882187,2032900
2000-09-27,111.000000,111.750000,105.750000,107.062500,89.688385,2008800
2000-09-28,107.000000,114.562500,107.000000,113.000000,94.662346,1891700
2000-09-29,111.500000,117.250000,111.437500,114.062500,95.552429,2193700
2000-10-02,113.125000,116.875000,113.125000,115.375000,96.651932,1258700
2000-10-03,115.625000,116.875000,113.000000,113.875000,95.395348,1502600
2000-10-04,113.500000,113.562500,108.625000,109.437500,91.677963,1757900
2000-10-05,109.750000,115.937500,109.750000,114.875000,96.233070,1853900
2000-10-06,113.375000,113.625000,105.437500,108.875000,91.206749,3625100
2000-10-09,107.000000,107.625000,103.687500,105.250000,88.170021,1612200
2000-10-10,105.312500,105.750000,100.000000,102.687500,86.023346,2744500
2000-10-11,99.500000,106.000000,96.562500,104.000000,87.122849,5509500
2000-10-12,104.000000,104.000000,94.062500,94.312500,79.007439,3723100
2000-10-13,94.312500,102.000000,94.312500,101.500000,85.028557,2798700
2000-10-16,99.750000,106.062500,98.500000,103.625000,86.808723,3475400
2000-10-17,103.375000,103.812500,96.250000,99.250000,83.143669,2111700
2000-10-18,95.500000,101.437500,91.875000,98.000000,82.096535,4426400
2000-10-19,101.750000,104.437500,99.750000,100.562500,84.346481,2322600
2000-10-20,100.562500,106.312500,99.750000,104.937500,88.016029,1707400
2000-10-23,104.687500,105.125000,101.250000,102.437500,85.919144,2019600
2000-10-24,103.625000,106.500000,99.000000,101.125000,84.818283,1904000
2000-10-25,99.375000,100.375000,95.750000,96.187500,80.676964,2166600
2000-10-26,96.187500,98.000000,90.875000,92.937500,77.951050,2352000
2000-10-27,94.000000,95.750000,91.875000,93.000000,78.003441,2097000
2000-10-30,92.750000,98.437500,92.625000,96.500000,80.939079,1803800
2000-10-31,95.500000,101.437500,94.187500,99.812500,83.717453,1863800
2000-11-01,96.750000,97.750000,94.562500,96.687500,81.096329,2094600
2000-11-02,97.625000,100.000000,96.312500,99.250000,83.245628,1505800
2000-11-03,99.250000,101.625000,99.250000,100.437500,84.241638,1658600
2000-11-06,98.375000,99.250000,96.000000,96.062500,80.572098,1927800
2000-11-07,96.062500,97.000000,93.000000,93.750000,78.632469,1756700
2000-11-08,92.500000,93.500000,90.625000,92.437500,77.531662,2051000
2000-11-09,92.000000,93.000000,89.250000,91.875000,77.059868,1845200
2000-11-10,89.000000,91.625000,87.125000,89.187500,74.805740,2604300
2000-11-13,86.375000,87.937500,83.312500,86.375000,72.446724,3201700
2000-11-14,90.000000,92.000000,88.250000,88.875000,74.543625,2167100
2000-11-15,87.250000,92.250000,87.062500,90.062500,75.539604,1851400
